header	BLOSUM1	BLOSUM2	BLOSUM3	BLOSUM4	BLOSUM5	BLOSUM6	BLOSUM7	BLOSUM8	BLOSUM9	BLOSUM10	PP1	PP2	PP3	F1	F2	F3	F4	F5	F6	KF1	KF2	KF3	KF4	KF5	KF6	KF7	KF8	KF9	KF10	MSWHIM1	MSWHIM2	MSWHIM3	E1	E2	E3	E4	E5	ProtFP1	ProtFP2	ProtFP3	ProtFP4	ProtFP5	ProtFP6	ProtFP7	ProtFP8	SV1	SV2	SV3	SV4	ST1	ST2	ST3	ST4	ST5	ST6	ST7	ST8	T1	T2	T3	T4	T5	VHSE1	VHSE2	VHSE3	VHSE4	VHSE5	VHSE6	VHSE7	VHSE8	Z1	Z2	Z3	Z4	Z5
QCL08166.1	0.0929514563106796	-0.18306796116504856	-0.15937864077669903	-0.0210873786407767	-0.08328155339805825	0.08699029126213592	0.07500970873786407	-0.046233009708737866	0.08790291262135923	-0.016174757281553404	-0.14050485436893204	-0.2798252427184466	0.023766990291262134	-0.1747844660194175	-0.021114563106796103	-0.0614815533980582	0.35406407766990294	0.1440893203883495	-0.05122135922330096	-0.02190291262135924	-0.15656310679611649	-0.007145631067961158	0.02390291262135922	-0.007067961165048534	-0.3295145631067961	-0.006543689320388351	-0.050233009708737855	-0.012679611650485414	0.01858252427184466	-0.29504854368932043	0.4286796116504854	-0.3825242718446602	0.010001941747572815	0.028543689320388352	-0.03660388349514564	-0.06292233009708738	0.020590291262135917	-0.37266019417475743	-0.5204660194174758	-0.2278446601941748	0.2490097087378641	-0.3038252427184466	0.024834951456310674	0.08933980582524274	0.042077669902912625	0.22457864077669903	0.03578446601941748	-0.02059029126213592	-0.03173203883495146	-0.826568932038835	-0.21639611650485435	-0.1508291262135922	-0.05615922330097088	-0.12444271844660196	-0.23618446601941748	0.09738834951456311	0.17754368932038836	-4.371747572815534	-0.12689320388349515	-0.06231067961165048	0.17932038834951455	0.5573009708737864	0.01623300970873788	-0.0741359223300971	-0.13425242718446606	-0.09452427184466022	-0.02588349514563109	-0.23798058252427184	0.13590291262135917	0.05652427184466019	-0.11553398058252429	-0.378368932038835	-0.2301359223300971	-0.27578640776699026	0.2723883495145631
QCL08167.1	0.0980388349514563	-0.18176699029126217	-0.1553980582524272	-0.01652427184466019	-0.0843106796116505	0.08879611650485437	0.07434951456310677	-0.049436893203883496	0.08728155339805826	-0.015009708737864082	-0.13753398058252428	-0.2827766990291262	0.023436893203883494	-0.17734174757281554	-0.027883495145631057	-0.06632621359223295	0.35007961165048546	0.1423980582524272	-0.05450097087378639	-0.015436893203883511	-0.1603883495145631	-0.006155339805825239	0.025126213592233004	-0.009048543689320378	-0.32250485436893206	-0.014485436893203888	-0.04844660194174757	-0.012368932038834926	0.011805825242718447	-0.29390291262135926	0.42869902912621355	-0.3866019417475728	0.01093009708737864	0.029702912621359226	-0.03580582524271845	-0.061662135922330094	0.019755339805825233	-0.39250485436893223	-0.5309708737864078	-0.2269126213592233	0.24384466019417472	-0.2938252427184466	0.017475728155339803	0.09126213592233012	0.038873786407766994	0.22453203883495146	0.03526990291262136	-0.021231067961165043	-0.029264077669902914	-0.8283184466019416	-0.2168504854368932	-0.1545242718446602	-0.05642912621359224	-0.11963106796116506	-0.24279611650485436	0.0968640776699029	0.17694174757281553	-4.381631067961165	-0.13196116504854366	-0.054504854368932036	0.17495145631067963	0.5625436893203883	0.012640776699029143	-0.07730097087378641	-0.1391067961165049	-0.09398058252427187	-0.031184466019417493	-0.23444660194174757	0.13275728155339803	0.056135922330097086	-0.1011067961165049	-0.3765048543689321	-0.2181553398058253	-0.2822135922330097	0.27458252427184465
QCL08168.1	0.09366990291262135	-0.18256310679611654	-0.15792233009708737	-0.017475728155339806	-0.08464077669902913	0.08840776699029126	0.07454368932038834	-0.04759223300970873	0.08522330097087379	-0.014796116504854375	-0.14007766990291262	-0.281126213592233	0.02186407766990291	-0.17405048543689322	-0.024048543689320374	-0.06286601941747569	0.3526466019417476	0.14337087378640775	-0.05464271844660193	-0.01902912621359225	-0.15829126213592234	-0.00693203883495145	0.022174757281553395	-0.00970873786407766	-0.32565048543689323	-0.008951456310679614	-0.047689320388349506	-0.00961165048543687	0.014058252427184467	-0.29378640776699033	0.42891262135922326	-0.38497087378640776	0.010025242718446601	0.029275728155339808	-0.036291262135922334	-0.062062135922330106	0.020535922330097083	-0.3724466019417477	-0.5286019417475728	-0.22893203883495147	0.24291262135922329	-0.29904854368932043	0.020834951456310674	0.09095145631067963	0.036621359223300974	0.22461941747572817	0.03547766990291262	-0.020949514563106793	-0.03068932038834952	-0.8273145631067962	-0.21698252427184467	-0.15266990291262136	-0.056448543689320396	-0.1219106796116505	-0.23782912621359223	0.09609708737864078	0.176147572815534	-4.375689320388349	-0.13015533980582522	-0.05677669902912621	0.17809708737864077	0.559514563106796	0.016582524271844677	-0.07549514563106796	-0.13633009708737864	-0.09473786407766993	-0.03013592233009711	-0.23763106796116504	0.13415533980582522	0.05471844660194175	-0.1140582524271845	-0.37695145631067967	-0.22328155339805827	-0.2809126213592233	0.27491262135922334
QCL08169.1	0.09943689320388346	-0.18998058252427186	-0.15535922330097088	-0.01786407766990291	-0.08658252427184467	0.08963106796116506	0.06999999999999999	-0.0456504854368932	0.08007766990291261	-0.01351456310679612	-0.13871844660194174	-0.2852233009708738	0.02095145631067961	-0.17720194174757284	-0.02518058252427183	-0.06906601941747567	0.35623106796116505	0.14418058252427185	-0.059761165048543674	-0.01825242718446603	-0.16429126213592232	-0.011262135922330092	0.024776699029126218	-0.012233009708737854	-0.3269320388349515	-0.013766990291262137	-0.0522135922330097	-0.008330097087378618	0.018640776699029128	-0.298621359223301	0.42425242718446604	-0.3879611650485437	0.011166990291262132	0.02978834951456311	-0.03721359223300971	-0.061834951456310676	0.020726213592233006	-0.3962524271844662	-0.5404854368932039	-0.24357281553398058	0.23537864077669904	-0.2952621359223301	0.016135922330097082	0.08994174757281555	0.03920388349514564	0.22449514563106798	0.03506990291262137	-0.023532038834951457	-0.032031067961165054	-0.8317805825242718	-0.2183223300970874	-0.1591242718446602	-0.0554873786407767	-0.11790873786407768	-0.23686407766990294	0.09718834951456311	0.1740388349514563	-4.401359223300971	-0.12749514563106792	-0.05223300970873786	0.18619417475728156	0.5643300970873786	0.012912621359223315	-0.07782524271844661	-0.14155339805825243	-0.09813592233009712	-0.03743689320388351	-0.2359029126213592	0.13710679611650484	0.057048543689320386	-0.0998252427184466	-0.38487378640776704	-0.22135922330097094	-0.2870873786407767	284
QCL08170.1	0.09366990291262135	-0.18256310679611654	-0.15792233009708737	-0.017475728155339806	-0.08464077669902913	0.08840776699029126	0.07454368932038834	-0.04759223300970873	0.08522330097087379	-0.014796116504854375	-0.14007766990291262	-0.281126213592233	0.02186407766990291	-0.17405048543689322	-0.024048543689320374	-0.06286601941747569	0.3526466019417476	0.14337087378640775	-0.05464271844660193	-0.01902912621359225	-0.15829126213592234	-0.00693203883495145	0.022174757281553395	-0.00970873786407766	-0.32565048543689323	-0.008951456310679614	-0.047689320388349506	-0.00961165048543687	0.014058252427184467	-0.29378640776699033	0.42891262135922326	-0.38497087378640776	0.010025242718446601	0.029275728155339808	-0.036291262135922334	-0.062062135922330106	0.020535922330097083	-0.3724466019417477	-0.5286019417475728	-0.22893203883495147	0.24291262135922329	-0.29904854368932043	0.020834951456310674	0.09095145631067963	0.036621359223300974	0.22461941747572817	0.03547766990291262	-0.020949514563106793	-0.03068932038834952	-0.8273145631067962	-0.21698252427184467	-0.15266990291262136	-0.056448543689320396	-0.1219106796116505	-0.23782912621359223	0.09609708737864078	0.176147572815534	-4.375689320388349	-0.13015533980582522	-0.05677669902912621	0.17809708737864077	0.559514563106796	0.016582524271844677	-0.07549514563106796	-0.13633009708737864	-0.09473786407766993	-0.03013592233009711	-0.23763106796116504	0.13415533980582522	0.05471844660194175	-0.1140582524271845	-0.37695145631067967	-0.22328155339805827	-0.2809126213592233	0.27491262135922334
QCL08171.1	0.0981747572815534	-0.1864271844660194	-0.15763106796116505	-0.02159223300970874	-0.08497087378640777	0.08794174757281555	0.07139805825242718	-0.04471844660194175	0.08623300970873786	-0.01623300970873787	-0.13916504854368933	-0.282368932038835	0.022213592233009706	-0.17794368932038837	-0.020310679611650475	-0.0660194174757281	0.35465436893203883	0.14520776699029125	-0.05520388349514562	-0.023456310679611667	-0.1598640776699029	-0.011766990291262127	0.026563106796116506	-0.008854368932038826	-0.32790291262135923	-0.00889320388349515	-0.05132038834951455	-0.011106796116504832	0.0189126213592233	-0.29671844660194174	0.42545631067961165	-0.38407766990291264	0.01086407766990291	0.028543689320388352	-0.03745631067961166	-0.0622990291262136	0.021069902912621355	-0.39159223300970886	-0.525611650485437	-0.2385048543689321	0.24258252427184465	-0.30277669902912624	0.02285436893203883	0.08566990291262137	0.043320388349514564	0.2245359223300971	0.035332038834951465	-0.021883495145631066	-0.032312621359223304	-0.8289281553398058	-0.21760582524271846	-0.15448155339805825	-0.055739805825242725	-0.12198834951456311	-0.23530097087378643	0.09904660194174757	0.17708349514563107	-4.384815533980582	-0.12452427184466015	-0.05974757281553397	0.18178640776699026	0.5600194174757281	0.012815533980582538	-0.07594174757281555	-0.1373203883495146	-0.09596116504854373	-0.03211650485436895	-0.23592233009708738	0.1378252427184466	0.058621359223300966	-0.10287378640776698	-0.3813009708737864	-0.22722330097087381	-0.2806407766990291	0.2766990291262136
QCL08172.1	0.09366990291262135	-0.18256310679611654	-0.15792233009708737	-0.017475728155339806	-0.08464077669902913	0.08840776699029126	0.07454368932038834	-0.04759223300970873	0.08522330097087379	-0.014796116504854375	-0.14007766990291262	-0.281126213592233	0.02186407766990291	-0.17405048543689322	-0.024048543689320374	-0.06286601941747569	0.3526466019417476	0.14337087378640775	-0.05464271844660193	-0.01902912621359225	-0.15829126213592234	-0.00693203883495145	0.022174757281553395	-0.00970873786407766	-0.32565048543689323	-0.008951456310679614	-0.047689320388349506	-0.00961165048543687	0.014058252427184467	-0.29378640776699033	0.42891262135922326	-0.38497087378640776	0.010025242718446601	0.029275728155339808	-0.036291262135922334	-0.062062135922330106	0.020535922330097083	-0.3724466019417477	-0.5286019417475728	-0.22893203883495147	0.24291262135922329	-0.29904854368932043	0.020834951456310674	0.09095145631067963	0.036621359223300974	0.22461941747572817	0.03547766990291262	-0.020949514563106793	-0.03068932038834952	-0.8273145631067962	-0.21698252427184467	-0.15266990291262136	-0.056448543689320396	-0.1219106796116505	-0.23782912621359223	0.09609708737864078	0.176147572815534	-4.375689320388349	-0.13015533980582522	-0.05677669902912621	0.17809708737864077	0.559514563106796	0.016582524271844677	-0.07549514563106796	-0.13633009708737864	-0.09473786407766993	-0.03013592233009711	-0.23763106796116504	0.13415533980582522	0.05471844660194175	-0.1140582524271845	-0.37695145631067967	-0.22328155339805827	-0.2809126213592233	0.27491262135922334
QCL08173.1	0.0940776699029126	-0.18619417475728153	-0.15902912621359225	-0.019009708737864076	-0.08351456310679611	0.08850485436893203	0.07479611650485436	-0.047495145631067964	0.08353398058252426	-0.012330097087378648	-0.1401747572815534	-282	0.02252427184466019	-0.17414174757281556	-0.022427184466019403	-0.06409514563106791	0.3563941747572816	0.1443883495145631	-0.05488737864077669	-0.02064077669902914	-0.16019417475728157	-0.006699029126213584	0.02281553398058253	-0.01120388349514562	-0.32805825242718445	-0.00838834951456311	-0.0513009708737864	-0.012058252427184448	0.01671844660194175	-0.2966990291262136	0.42866019417475726	-0.38462135922330093	0.010145631067961163	0.029355339805825248	-0.036945631067961164	-0.06259029126213593	0.020532038834951454	-0.3743883495145633	-0.5328932038834953	-0.23398058252427187	0.24631067961165048	-0.3013980582524272	0.023281553398058246	0.09254368932038835	0.03359223300970875	0.22471067961165048	0.0357495145631068	-0.021815533980582523	-0.03134563106796116	-0.8288815533980581	-0.21776504854368933	-0.15469320388349514	-0.05613592233009709	-0.12130485436893206	-0.23694563106796118	0.09634563106796117	0.17535728155339805	-4.385145631067961	-0.12778640776699024	-0.05650485436893204	0.18337864077669902	0.5604077669902913	0.01627184466019419	-0.07654368932038835	-0.13749514563106796	-0.09598058252427187	-0.03019417475728157	-0.24083495145631068	0.13689320388349516	0.05390291262135922	-0.11417475728155344	-0.38324271844660196	-0.22823300970873792	-0.2833592233009709	0.277747572815534
QCL08174.1	0.0940776699029126	-0.18619417475728153	-0.15902912621359225	-0.019009708737864076	-0.08351456310679611	0.08850485436893203	0.07479611650485436	-0.047495145631067964	0.08353398058252426	-0.012330097087378648	-0.1401747572815534	-282	0.02252427184466019	-0.17414174757281556	-0.022427184466019403	-0.06409514563106791	0.3563941747572816	0.1443883495145631	-0.05488737864077669	-0.02064077669902914	-0.16019417475728157	-0.006699029126213584	0.02281553398058253	-0.01120388349514562	-0.32805825242718445	-0.00838834951456311	-0.0513009708737864	-0.012058252427184448	0.01671844660194175	-0.2966990291262136	0.42866019417475726	-0.38462135922330093	0.010145631067961163	0.029355339805825248	-0.036945631067961164	-0.06259029126213593	0.020532038834951454	-0.3743883495145633	-0.5328932038834953	-0.23398058252427187	0.24631067961165048	-0.3013980582524272	0.023281553398058246	0.09254368932038835	0.03359223300970875	0.22471067961165048	0.0357495145631068	-0.021815533980582523	-0.03134563106796116	-0.8288815533980581	-0.21776504854368933	-0.15469320388349514	-0.05613592233009709	-0.12130485436893206	-0.23694563106796118	0.09634563106796117	0.17535728155339805	-4.385145631067961	-0.12778640776699024	-0.05650485436893204	0.18337864077669902	0.5604077669902913	0.01627184466019419	-0.07654368932038835	-0.13749514563106796	-0.09598058252427187	-0.03019417475728157	-0.24083495145631068	0.13689320388349516	0.05390291262135922	-0.11417475728155344	-0.38324271844660196	-0.22823300970873792	-0.2833592233009709	0.277747572815534
QCL08175.1	0.09889320388349514	-0.1859223300970874	-0.15617475728155342	-0.017980582524271843	-0.08633009708737864	0.08935922330097087	0.07093203883495144	-0.04607766990291262	0.08355339805825243	-0.014854368932038842	-0.13873786407766991	-0.28366990291262134	0.020310679611650482	-0.1772097087378641	-0.023244660194174743	-0.06740388349514558	0.3532368932038835	0.14448932038834952	-0.05862524271844659	-0.020582524271844677	-0.16159223300970874	-0.01155339805825242	0.024834951456310678	-0.011495145631067951	-0.3240388349514563	-0.011300970873786412	-0.0487766990291262	-0.00803883495145629	0.014388349514563107	-0.2954563106796117	0.4256893203883495	-0.3865242718446602	0.010887378640776697	0.029275728155339808	-0.037143689320388355	-0.06143883495145631	0.021015533980582517	-0.3913786407766992	-0.5337475728155341	-0.23959223300970875	0.23648543689320387	-0.29800000000000004	0.01885436893203883	0.08728155339805828	0.03786407766990292	0.22457669902912625	0.03502524271844661	-0.022242718446601938	-0.031269902912621356	-0.829673786407767	-0.21819223300970875	-0.15632233009708738	-0.05602912621359224	-0.11945631067961165	-0.23694563106796115	0.09775533980582525	0.17568737864077671	-4.388757281553398	-0.12778640776699024	-0.0542135922330097	0.1805631067961165	0.5622330097087378	0.013165048543689334	-0.07730097087378641	-0.1393980582524272	-0.09617475728155343	-0.03636893203883497	-0.23557281553398057	0.1360776699029126	0.05681553398058252	-0.10139805825242719	-0.37988349514563113	-0.22036893203883498	-0.2857669902912621	0.27922330097087383
QCL08176.1	0.09366990291262135	-0.18256310679611654	-0.15792233009708737	-0.017475728155339806	-0.08464077669902913	0.08840776699029126	0.07454368932038834	-0.04759223300970873	0.08522330097087379	-0.014796116504854375	-0.14007766990291262	-0.281126213592233	0.02186407766990291	-0.17405048543689322	-0.024048543689320374	-0.06286601941747569	0.3526466019417476	0.14337087378640775	-0.05464271844660193	-0.01902912621359225	-0.15829126213592234	-0.00693203883495145	0.022174757281553395	-0.00970873786407766	-0.32565048543689323	-0.008951456310679614	-0.047689320388349506	-0.00961165048543687	0.014058252427184467	-0.29378640776699033	0.42891262135922326	-0.38497087378640776	0.010025242718446601	0.029275728155339808	-0.036291262135922334	-0.062062135922330106	0.020535922330097083	-0.3724466019417477	-0.5286019417475728	-0.22893203883495147	0.24291262135922329	-0.29904854368932043	0.020834951456310674	0.09095145631067963	0.036621359223300974	0.22461941747572817	0.03547766990291262	-0.020949514563106793	-0.03068932038834952	-0.8273145631067962	-0.21698252427184467	-0.15266990291262136	-0.056448543689320396	-0.1219106796116505	-0.23782912621359223	0.09609708737864078	0.176147572815534	-4.375689320388349	-0.13015533980582522	-0.05677669902912621	0.17809708737864077	0.559514563106796	0.016582524271844677	-0.07549514563106796	-0.13633009708737864	-0.09473786407766993	-0.03013592233009711	-0.23763106796116504	0.13415533980582522	0.05471844660194175	-0.1140582524271845	-0.37695145631067967	-0.22328155339805827	-0.2809126213592233	0.27491262135922334
QCL08177.1	0.09366990291262135	-0.18256310679611654	-0.15792233009708737	-0.017475728155339806	-0.08464077669902913	0.08840776699029126	0.07454368932038834	-0.04759223300970873	0.08522330097087379	-0.014796116504854375	-0.14007766990291262	-0.281126213592233	0.02186407766990291	-0.17405048543689322	-0.024048543689320374	-0.06286601941747569	0.3526466019417476	0.14337087378640775	-0.05464271844660193	-0.01902912621359225	-0.15829126213592234	-0.00693203883495145	0.022174757281553395	-0.00970873786407766	-0.32565048543689323	-0.008951456310679614	-0.047689320388349506	-0.00961165048543687	0.014058252427184467	-0.29378640776699033	0.42891262135922326	-0.38497087378640776	0.010025242718446601	0.029275728155339808	-0.036291262135922334	-0.062062135922330106	0.020535922330097083	-0.3724466019417477	-0.5286019417475728	-0.22893203883495147	0.24291262135922329	-0.29904854368932043	0.020834951456310674	0.09095145631067963	0.036621359223300974	0.22461941747572817	0.03547766990291262	-0.020949514563106793	-0.03068932038834952	-0.8273145631067962	-0.21698252427184467	-0.15266990291262136	-0.056448543689320396	-0.1219106796116505	-0.23782912621359223	0.09609708737864078	0.176147572815534	-4.375689320388349	-0.13015533980582522	-0.05677669902912621	0.17809708737864077	0.559514563106796	0.016582524271844677	-0.07549514563106796	-0.13633009708737864	-0.09473786407766993	-0.03013592233009711	-0.23763106796116504	0.13415533980582522	0.05471844660194175	-0.1140582524271845	-0.37695145631067967	-0.22328155339805827	-0.2809126213592233	0.27491262135922334
QCL08178.1	0.09376699029126212	-0.18322330097087378	-0.1577864077669903	-0.017728155339805825	-0.08401941747572816	0.08875728155339807	0.07580582524271844	-0.047728155339805824	0.08483495145631068	-0.017747572815533984	-0.1404271844660194	-0.2803495145631068	0.024543689320388345	-0.17503495145631068	-0.023677669902912608	-0.062227184466019374	0.35417669902912624	0.14312038834951454	-0.05318252427184465	-0.018776699029126223	-0.15716504854368932	-0.007514563106796111	0.023339805825242716	-0.00885436893203883	-0.3299417475728156	-0.008349514563106798	-0.04646601941747572	-0.010485436893203864	0.019747572815533986	-0.2953592233009709	0.427126213592233	-0.38322330097087376	0.010207766990291262	0.0289747572815534	-0.03631844660194176	-0.06276116504854369	0.020700970873786403	-0.37446601941747587	-0.5244854368932039	-0.2259611650485437	0.24772815533980583	-0.3031844660194175	0.022504854368932032	0.09147572815533983	0.03706796116504854	0.2246990291262136	0.03612621359223302	-0.020376699029126213	-0.031052427184466023	-0.8270077669902912	-0.2169495145631068	-0.15171844660194173	-0.056370873786407774	-0.123473786407767	-0.2367864077669903	0.09678252427184467	0.17642912621359225	-4.374893203883494	-0.1289514563106796	-0.06060194174757281	0.1796504854368932	0.5584660194174758	0.01617475728155341	-0.07436893203883496	-0.1353203883495146	-0.09349514563106799	-0.02712621359223303	-0.23714563106796116	0.13770873786407764	0.055766990291262135	-0.1130097087378641	-0.37619417475728156	-0.2253203883495146	-0.2754174757281553	0.2742330097087379
QCL08179.1	0.09821359223300971	-0.17965048543689321	-0.15937864077669903	-0.014291262135922333	-0.08213592233009709	0.0843495145631068	0.07541747572815534	-0.04792233009708738	0.09015533980582525	-0.012252427184466022	-0.13728155339805825	-0.2820194174757282	0.02316504854368932	-0.18254951456310683	-0.02019417475728154	-0.06544660194174752	0.3475592233009709	0.14439611650485437	-0.05304660194174756	-0.02262135922330098	-0.1585242718446602	-0.01	0.024951456310679607	-0.0057087378640776655	-0.3238834951456311	-0.02196116504854369	-0.0509126213592233	-0.007631067961165027	0.01749514563106796	-0.29213592233009705	0.42920388349514554	-0.3867766990291262	0.010588349514563106	0.028368932038834956	-0.036765048543689324	-0.0609747572815534	0.02001941747572815	-0.3804077669902915	-0.5183106796116506	-0.2350873786407767	0.2497281553398058	-0.2930097087378641	0.01617475728155339	0.08256310679611653	0.0333980582524272	0.2246349514563107	0.034963106796116514	-0.02058058252427184	-0.029730097087378643	-0.8268038834951456	-0.21562135922330095	-0.15341553398058252	-0.05819611650485437	-0.11936310679611652	-0.24110679611650487	0.09995339805825242	0.17668543689320387	-4.372233009708737	-0.13539805825242718	-0.054349514563106785	0.17081553398058252	0.5597087378640777	0.012155339805825264	-0.07749514563106798	-0.135747572815534	-0.09798058252427186	-0.029165048543689336	-0.23100970873786408	0.13273786407766988	0.05850485436893204	-0.09875728155339808	-0.366873786407767	-0.21467961165048546	-0.270504854368932	0.278252427184466
QCL08180.1	0.09685436893203883	-0.18258252427184465	-0.15910679611650486	-0.015242718446601942	-0.08446601941747572	0.08588349514563108	0.07479611650485436	-0.05009708737864078	0.08353398058252427	-0.00955339805825243	-0.1372233009708738	-0.2820776699029126	0.02343689320388349	-0.17546796116504854	-0.024100970873786393	-0.06439029126213587	0.3472252427184466	0.14208737864077672	-0.05193009708737863	-0.019883495145631078	-0.15875728155339805	-0.0007961165048543692	0.02654368932038834	-0.006776699029126204	-0.3168349514563107	-0.013184466019417473	-0.04644660194174756	-0.009533980582524245	0.013631067961165047	-0.2935339805825243	0.42924271844660195	-0.3857864077669903	0.010287378640776699	0.028902912621359227	-0.03600776699029127	-0.06148543689320388	0.019332038834951448	-0.3786601941747575	-0.5254174757281554	-0.22990291262135923	0.24718446601941743	-0.2930679611650486	0.01889320388349514	0.09419417475728156	0.030310679611650498	0.22450291262135924	0.035607766990291265	-0.021267961165048543	-0.031048543689320394	-0.8270873786407765	-0.2187514563106796	-0.15535339805825243	-0.058135922330097095	-0.11857669902912622	-0.23680582524271848	0.09870291262135922	0.1724368932038835	-4.375495145631068	-0.13190291262135917	-0.05403883495145631	0.17788349514563104	0.5582912621359223	0.013262135922330115	-0.07689320388349516	-0.13658252427184467	-0.09726213592233011	-0.02897087378640778	-0.2366990291262136	0.13778640776699025	0.057864077669902904	-0.10349514563106799	-0.3799223300970874	-0.22966990291262138	-0.27475728155339807	0.27308737864077665
QCL08181.1	0.09739805825242716	-0.17978640776699029	-0.1553398058252427	-0.014427184466019417	-0.08739805825242719	0.08244660194174759	0.07811650485436891	-0.049106796116504856	0.08415533980582525	-0.014718446601941755	-0.1401165048543689	-0.2815922330097087	0.0236504854368932	-0.17598640776699032	-0.030040776699029114	-0.06528737864077665	0.346852427184466	0.14987961165048544	-0.056978640776699015	-0.012893203883495154	-0.1583883495145631	-0.009378640776699022	0.021262135922330096	-0.005941747572815528	-0.3217281553398058	-0.015456310679611656	-0.0483883495145631	-0.006796116504854348	0.019398058252427183	-0.29213592233009705	0.42829126213592233	-0.38675728155339806	0.010634951456310679	0.02980970873786408	-0.034848543689320395	-0.061471844660194175	0.02105825242718446	-0.38304854368932056	-0.5319417475728156	-0.21497087378640775	244	-0.301495145631068	0.010776699029126207	0.08691262135922331	0.03036893203883496	0.22442912621359223	0.036588349514563114	-0.019866019417475723	-0.029780582524271845	-0.8268990291262135	-0.216778640776699	-0.15234563106796117	-0.05827184466019418	-0.12198446601941748	-0.2419378640776699	0.09859417475728155	0.17386796116504855	-4.373242718446601	-0.14345631067961162	-0.057378640776699026	0.1718252427184466	0.5578640776699029	0.015398058252427202	-0.07667961165048545	-0.13763106796116506	-0.09302912621359226	-0.029766990291262157	-0.2359029126213592	0.1358252427184466	0.06489320388349515	-0.10757281553398061	-0.37108737864077673	-0.21351456310679615	-0.2679805825242718	0.2760582524271845
QCL08182.1	0.10265624999999998	-0.18798828125	-0.16695312499999998	-0.004921875000000001	-0.09486328124999999	0.095546875	0.06650390625	-0.03927734375	0.10765625000000001	-0.021152343750000007	-0.13669921875	-0.2858984375	0.009472656249999998	-0.18879492187500002	0.003208984375000029	-0.06550390624999997	0.380111328125	0.14085156249999997	-0.062943359375	-0.049296875000000004	-0.16433593750000003	-0.015214843750000005	0.03617187499999999	-0.0644921875	-0.33923828125	-0.019589843750000013	-0.021796875000000007	0.011328125000000015	0.019140625	-0.29220703125	0.40861328125	-0.376875	0.010865234375	0.026626953125	-0.04482031250000001	-0.063416015625	0.023406249999999997	-0.39667968750000016	-0.531484375	-0.3149609375	0.21910156249999999	-0.32320312500000004	0.04644531250000001	0.10115234375	0.017578125	0.2258984375	0.035535156250000005	-0.020208984374999996	-0.032474609375000005	-0.82909765625	-0.22993359375	-0.160404296875	-0.05846679687500001	-0.12123046875	-0.23983203125	0.09151562499999999	0.191470703125	-4.38625	-0.10197265624999997	-0.03439453125	0.17400390625	0.57376953125	0.005214843750000031	-0.06966796875	-0.13875000000000004	-0.10615234375000003	-0.06267578125	-0.24683593750000002	0.15355468749999998	0.052695312499999994	-0.07683593750000003	-0.38666015625000005	-0.23541015625000006	-0.34064453124999994	0.279453125
QCL08183.1	0.10210937499999997	-0.187265625	-0.16744140624999998	-0.005371093749999999	-0.0936328125	0.09589843749999999	0.06669921875	-0.03902343750000001	0.10630859375000001	-0.022382812500000005	-0.13650390625	-285	0.009277343749999998	-0.183849609375	0.004347656250000026	-0.06418749999999997	0.381826171875	0.14234570312499997	-0.06524609375	-0.04988281250000001	-0.16294921875	-0.019667968750000007	0.034804687499999994	-0.06654296875000001	-0.34166015625	-0.015625000000000017	-0.023398437500000008	0.013105468750000012	0.019687500000000004	-0.29169921875000004	0.40847656250000003	-0.37605468750000004	0.010878906249999999	0.026396484374999998	-0.04497265625000001	-0.06356835937500001	0.024392578124999998	-0.3952734375000001	-0.5284179687500001	-0.31382812499999996	0.21763671874999999	-0.326640625	0.04767578125000001	0.09755859375	0.017324218750000002	0.22594921875	0.035308593750000006	-0.019921875	-0.032576171875000004	-0.828498046875	-0.22892968749999998	-0.1596953125	-0.05917382812500001	-0.12135546875	-0.23748828125000002	0.09110742187499998	0.191826171875	-4.38333984375	-0.09958984374999996	-0.035898437500000005	0.1746875	0.57287109375	0.006386718750000034	-0.06773437500000001	-0.13771484375000004	-0.10398437500000003	-0.06267578125	-0.24677734375000002	0.1541796875	0.05154296875	-0.08013671875000003	-0.38404296875	-0.23531250000000004	-0.34039062499999995	0.2811328125
QCL08184.1	0.10265624999999998	-0.18798828125	-0.16695312499999998	-0.004921875000000001	-0.09486328124999999	0.095546875	0.06650390625	-0.03927734375	0.10765625000000001	-0.021152343750000007	-0.13669921875	-0.2858984375	0.009472656249999998	-0.18879492187500002	0.003208984375000029	-0.06550390624999997	0.380111328125	0.14085156249999997	-0.062943359375	-0.049296875000000004	-0.16433593750000003	-0.015214843750000005	0.03617187499999999	-0.0644921875	-0.33923828125	-0.019589843750000013	-0.021796875000000007	0.011328125000000015	0.019140625	-0.29220703125	0.40861328125	-0.376875	0.010865234375	0.026626953125	-0.04482031250000001	-0.063416015625	0.023406249999999997	-0.39667968750000016	-0.531484375	-0.3149609375	0.21910156249999999	-0.32320312500000004	0.04644531250000001	0.10115234375	0.017578125	0.2258984375	0.035535156250000005	-0.020208984374999996	-0.032474609375000005	-0.82909765625	-0.22993359375	-0.160404296875	-0.05846679687500001	-0.12123046875	-0.23983203125	0.09151562499999999	0.191470703125	-4.38625	-0.10197265624999997	-0.03439453125	0.17400390625	0.57376953125	0.005214843750000031	-0.06966796875	-0.13875000000000004	-0.10615234375000003	-0.06267578125	-0.24683593750000002	0.15355468749999998	0.052695312499999994	-0.07683593750000003	-0.38666015625000005	-0.23541015625000006	-0.34064453124999994	0.279453125
